"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"UCN2","OK",NA,NA,-0.000624923415789481,"UCN2",NA
"TMEM89","OK",NA,NA,-0.000683750002306342,"TMEM89",NA
"LSMEM2","OK",NA,NA,-0.000676879880117267,"LSMEM2",NA
"IQCF6","OK",NA,NA,-0.000783457235170504,"IQCF6",NA
"GPR62","OK",NA,NA,-0.000740211138863431,"GPR62",NA
"RP5.966M1.6","OK",NA,NA,-0.000621655982443378,"RP5.966M1.6",NA
"STX19","OK",NA,NA,-0.0010997413484659,"STX19",NA
"OR5H15","OK",NA,NA,-0.000658316895043461,"OR5H15",NA
"OR5K2","OK",NA,NA,-0.000792108364764032,"OR5K2",NA
"TMEM30C","OK",NA,NA,-0.000490232232019703,"TMEM30C",NA
"CCDC54","OK",NA,NA,-0.00064661182976297,"CCDC54",NA
"RETNLB","OK",NA,NA,-0.00055552501971991,"RETNLB",NA
"ZBED2","OK",NA,NA,-0.000939001713352696,"ZBED2",NA
"CD200R1L","OK",NA,NA,-0.000802942028881379,"CD200R1L",NA
"ZNF80","OK",NA,NA,-0.000387274279237873,"ZNF80",NA
"UPK1B","OK",NA,NA,-0.000829893237186112,"UPK1B",NA
"MUC13","OK",NA,NA,-0.000576654948988209,"MUC13",NA
"CFAP100","OK",NA,NA,-0.000669841577795861,"CFAP100",NA
"DNAJB8","OK",NA,NA,-0.000876848589553764,"DNAJB8",NA
"H1FOO","OK",NA,NA,-0.000939001713352696,"H1FOO",NA
"AC055733.1","OK",NA,NA,-0.000843663480692334,"AC055733.1",NA
"SLCO2A1","OK",NA,NA,-0.000941992467012635,"SLCO2A1",NA
"PRR23C","OK",NA,NA,-0.000478573462875769,"PRR23C",NA
"RBP2","OK",NA,NA,-0.000653067624988271,"RBP2",NA
"SPSB4","OK",NA,NA,-0.000544056768370449,"SPSB4",NA
"TM4SF1","OK",NA,NA,-0.000586474552636144,"TM4SF1",NA
"RP11.166N6.3","OK",NA,NA,-0.000622998566473813,"RP11.166N6.3",NA
"AADACL2","OK",NA,NA,-0.000839576122450628,"AADACL2",NA
"OTOL1","OK",NA,NA,-0.000681876611071094,"OTOL1",NA
"SLITRK3","OK",NA,NA,-0.000889805439108006,"SLITRK3",NA
"ACTRT3","OK",NA,NA,-0.000911901711527171,"ACTRT3",NA
"LRRIQ4","OK",NA,NA,-0.000532677248385707,"LRRIQ4",NA
"SPATA16","OK",NA,NA,-0.000490232232019703,"SPATA16",NA
"CAMK2N2","OK",NA,NA,-0.000500494815977928,"CAMK2N2",NA
"RTP2","OK",NA,NA,-0.000639456656758855,"RTP2",NA
"GMNC","OK",NA,NA,-0.000658316895043461,"GMNC",NA
"HRASLS","OK",NA,NA,-0.000480366612968651,"HRASLS",NA
"SMCO1","OK",NA,NA,-0.000537397156020656,"SMCO1",NA
"HGFAC","OK",NA,NA,-0.000857771754912925,"HGFAC",NA
"PSAPL1","OK",NA,NA,-0.000817962754272686,"PSAPL1",NA
"CPZ","OK",NA,NA,-0.000947091700154507,"CPZ",NA
"HMX1","OK",NA,NA,-0.000486414559946133,"HMX1",NA
"USP17L10","OK",NA,NA,-0.00062165598253118,"USP17L10",NA
"USP17L18","OK",NA,NA,-0.000588434807035108,"USP17L18",NA
"USP17L22","OK",NA,NA,-0.000387226022598978,"USP17L22",NA
"FGFBP1","OK",NA,NA,-0.000427057714166277,"FGFBP1",NA
"SOD3","OK",NA,NA,-0.000535402498580504,"SOD3",NA
"NWD2","OK",NA,NA,-0.00102573627566797,"NWD2",NA
"SHISA3","OK",NA,NA,-0.000663938816702736,"SHISA3",NA
"KCTD8","OK",NA,NA,-0.000690149485650498,"KCTD8",NA
"THEGL","OK",NA,NA,-0.00100433525424796,"THEGL",NA
"UGT2B28","OK",NA,NA,-0.000878302507168577,"UGT2B28",NA
"STATH","OK",NA,NA,-0.000626931242181644,"STATH",NA
"ODAM","OK",NA,NA,-0.000984833170940567,"ODAM",NA
"CSN3","OK",NA,NA,-0.000625774660092651,"CSN3",NA
"CABS1","OK",NA,NA,-0.000745958512638347,"CABS1",NA
"SMR3A","OK",NA,NA,-0.000813883360550955,"SMR3A",NA
"PROL1","OK",NA,NA,-0.000721116732535916,"PROL1",NA
"GC","OK",NA,NA,-0.000640972648257364,"GC",NA
"AFP","OK",NA,NA,-0.000707822820532211,"AFP",NA
"CXCL6","OK",NA,NA,-0.000549632622136302,"CXCL6",NA
"CXCL9","OK",NA,NA,-0.000874130372576742,"CXCL9",NA
"CXCL10","OK",NA,NA,-0.000598604563811323,"CXCL10",NA
"DSPP","OK",NA,NA,-0.000488115423472166,"DSPP",NA
"DMP1","OK",NA,NA,-0.000619887833963407,"DMP1",NA
"IBSP","OK",NA,NA,-0.000694828130859661,"IBSP",NA
"PDHA2","OK",NA,NA,-0.00061386495822388,"PDHA2",NA
"ADH1C","OK",NA,NA,-0.000324369237915287,"ADH1C",NA
"ADH7","OK",NA,NA,-0.000628212813450513,"ADH7",NA
"NPNT","OK",NA,NA,-0.00102300242227931,"NPNT",NA
"ETNPPL","OK",NA,NA,-0.000959147521060962,"ETNPPL",NA
"PITX2","OK",NA,NA,-0.000901009100959097,"PITX2",NA
"NEUROG2","OK",NA,NA,-0.000463279741199823,"NEUROG2",NA
"TRAM1L1","OK",NA,NA,-0.000702332428012811,"TRAM1L1",NA
"QRFPR","OK",NA,NA,-0.000939001713352696,"QRFPR",NA
"FREM3","OK",NA,NA,-0.000668219331555051,"FREM3",NA
"TTC29","OK",NA,NA,-0.00057933316743688,"TTC29",NA
"TIGD4","OK",NA,NA,-0.000532374434235665,"TIGD4",NA
"SFRP2","OK",NA,NA,-0.000758003446418126,"SFRP2",NA
"FSTL5","OK",NA,NA,-0.000752443570059819,"FSTL5",NA
"TKTL2","OK",NA,NA,-0.000865096792565942,"TKTL2",NA
"CPE","OK",NA,NA,-0.000848156050855525,"CPE",NA
"HAND2","OK",NA,NA,-0.000562968605184003,"HAND2",NA
"HELT","OK",NA,NA,-0.00062505246985664,"HELT",NA
"TRIML2","OK",NA,NA,-0.000806588726213796,"TRIML2",NA
"TRIML1","OK",NA,NA,-0.00083364531827711,"TRIML1",NA
"TPPP","OK",NA,NA,-0.000877673297595553,"TPPP",NA
"SLC6A18","OK",NA,NA,-0.000401387085636512,"SLC6A18",NA
"IRX4","OK",NA,NA,-0.000876531340445473,"IRX4",NA
"FBXL7","OK",NA,NA,-0.000901009100959097,"FBXL7",NA
"SLC45A2","OK",NA,NA,-0.00082554472975997,"SLC45A2",NA
"RANBP3L","OK",NA,NA,-0.000447193295000442,"RANBP3L",NA
"AC008810.1","OK",NA,NA,-0.000601481652104563,"AC008810.1",NA
"ISL1","OK",NA,NA,-0.000882711412573575,"ISL1",NA
"GZMK","OK",NA,NA,-0.000280019861974152,"GZMK",NA
"MCIDAS","OK",NA,NA,-0.000874130372576742,"MCIDAS",NA
"CCNO","OK",NA,NA,-0.000669348825562455,"CCNO",NA
"C5orf67","OK",NA,NA,-0.00062165598253118,"C5orf67",NA
"LRRC70","OK",NA,NA,-0.000691562272104153,"LRRC70",NA
"BHMT2","OK",NA,NA,-0.000634158837015254,"BHMT2",NA
"ANKRD34B","OK",NA,NA,-0.000411782257432408,"ANKRD34B",NA
"PRR16","OK",NA,NA,-0.000308330583631198,"PRR16",NA
"FTMT","OK",NA,NA,-0.00101985209388424,"FTMT",NA
"ZNF474","OK",NA,NA,-0.000576654948988209,"ZNF474",NA
"CSF2","OK",NA,NA,-0.000904357926264072,"CSF2",NA
"IL4","OK",NA,NA,-0.000569387891641817,"IL4",NA
"AC011380.1","OK",NA,NA,-0.000788494733966273,"AC011380.1",NA
"PCDHA2","OK",NA,NA,-0.000576654948988209,"PCDHA2",NA
"PCDHA8","OK",NA,NA,-0.000597699571499844,"PCDHA8",NA
"PCDHA11","OK",NA,NA,-0.000972032033205972,"PCDHA11",NA
"PCDHB9","OK",NA,NA,-0.000633971855144037,"PCDHB9",NA
"SLC25A2","OK",NA,NA,-0.000673418155855558,"SLC25A2",NA
"PCDHGA2","OK",NA,NA,-0.000687841407495817,"PCDHGA2",NA
"PCDHGB3","OK",NA,NA,-0.000716243879364519,"PCDHGB3",NA
"PCDHGB4","OK",NA,NA,-0.000772795280472563,"PCDHGB4",NA
"PCDHGB5","OK",NA,NA,-0.000552365576434542,"PCDHGB5",NA
"PCDHGC3","OK",NA,NA,-0.000537397155912288,"PCDHGC3",NA
"SPINK1","OK",NA,NA,-0.000516459980718917,"SPINK1",NA
"C5orf52","OK",NA,NA,-0.000556800696485792,"C5orf52",NA
"EFCAB9","OK",NA,NA,-0.000531131824696084,"EFCAB9",NA
"MSX2","OK",NA,NA,-0.000976997847248973,"MSX2",NA
"SNCB","OK",NA,NA,-0.000511254334572232,"SNCB",NA
"ADAMTS2","OK",NA,NA,-0.000617729728482057,"ADAMTS2",NA
"LTC4S","OK",NA,NA,-0.000726465555035663,"LTC4S",NA
"RASGEF1C","OK",NA,NA,-0.000718547665853038,"RASGEF1C",NA
"GFPT2","OK",NA,NA,-0.000583379847444738,"GFPT2",NA
"FLT4","OK",NA,NA,-0.000538123210301853,"FLT4",NA
"OR2Y1","OK",NA,NA,-0.000921924795441955,"OR2Y1",NA
"OR2V1","OK",NA,NA,-0.000699030040445569,"OR2V1",NA
"RP11.637O19.3","OK",NA,NA,-0.000877673297588915,"RP11.637O19.3",NA
"GCM2","OK",NA,NA,-0.000939001713352696,"GCM2",NA
"ERVFRD.1","OK",NA,NA,-0.000740715044397477,"ERVFRD.1",NA
"RBM24","OK",NA,NA,-0.0006643585527822,"RBM24",NA
"HDGFL1","OK",NA,NA,-0.000680325040028643,"HDGFL1",NA
"KAAG1","OK",NA,NA,-0.000631529501565274,"KAAG1",NA
"SCGN","OK",NA,NA,-0.000957652819842053,"SCGN",NA
"SLC17A3","OK",NA,NA,-0.000758390086391366,"SLC17A3",NA
"POM121L2","OK",NA,NA,-0.000519409176731139,"POM121L2",NA
"OR2B3","OK",NA,NA,-0.000801091892426475,"OR2B3",NA
"OR2H2","OK",NA,NA,-0.000590433803425807,"OR2H2",NA
"TRIM40","OK",NA,NA,-0.000644011544250877,"TRIM40",NA
"XXbac.BPG32J3.22","OK",NA,NA,-0.000468759566738315,"XXbac.BPG32J3.22",NA
"SAPCD1","OK",NA,NA,-0.000810114662689182,"SAPCD1",NA
"XXbac.BPG181M17.5","OK",NA,NA,-0.00062165598253118,"XXbac.BPG181M17.5",NA
"IP6K3","OK",NA,NA,-0.000975850630560861,"IP6K3",NA
"CLPSL1","OK",NA,NA,-0.000450033945304667,"CLPSL1",NA
"PNPLA1","OK",NA,NA,-0.000819083909652535,"PNPLA1",NA
"GLP1R","OK",NA,NA,-0.000938218776906248,"GLP1R",NA
"C6orf223","OK",NA,NA,-0.000548010055425792,"C6orf223",NA
"RCAN2","OK",NA,NA,-0.000473840578903768,"RCAN2",NA
"PLA2G7","OK",NA,NA,-0.000945125506507103,"PLA2G7",NA
"GLYATL3","OK",NA,NA,-0.000795448752815166,"GLYATL3",NA
"DEFB133","OK",NA,NA,-0.000429651417180923,"DEFB133",NA
"IL17A","OK",NA,NA,-0.000702008326090979,"IL17A",NA
"GSTA2","OK",NA,NA,-0.000901009100959097,"GSTA2",NA
"GSTA5","OK",NA,NA,-0.000644202927053045,"GSTA5",NA
"GSTA3","OK",NA,NA,-0.000939001713352696,"GSTA3",NA
"TINAG","OK",NA,NA,-0.000690189313213557,"TINAG",NA
"GFRAL","OK",NA,NA,-0.000746635625360352,"GFRAL",NA
"HMGCLL1","OK",NA,NA,-0.000788494733971253,"HMGCLL1",NA
"DPPA5","OK",NA,NA,-0.000532677248402812,"DPPA5",NA
"HTR1B","OK",NA,NA,-0.000807341448028568,"HTR1B",NA
"ELOVL4","OK",NA,NA,-0.000746635625360352,"ELOVL4",NA
"RIPPLY2","OK",NA,NA,-0.000358360573864206,"RIPPLY2",NA
"SPACA1","OK",NA,NA,-0.000618909896187676,"SPACA1",NA
"GJA10","OK",NA,NA,-0.000666514783775618,"GJA10",NA
"MCHR2","OK",NA,NA,-0.000762366074766591,"MCHR2",NA
"POPDC3","OK",NA,NA,-0.000438027317461647,"POPDC3",NA
"METTL24","OK",NA,NA,-0.00101484807521568,"METTL24",NA
"GPRC6A","OK",NA,NA,-0.000612998534094445,"GPRC6A",NA
"RSPO3","OK",NA,NA,-0.000681216434589586,"RSPO3",NA
"KIAA0408","OK",NA,NA,-0.000557098844904847,"KIAA0408",NA
"SOGA3","OK",NA,NA,-0.000792108364760677,"SOGA3",NA
"AL023806.1","OK",NA,NA,-0.000942753891674153,"AL023806.1",NA
"RAET1G","OK",NA,NA,-0.000896354236436602,"RAET1G",NA
"CLDN20","OK",NA,NA,-0.000588797034574383,"CLDN20",NA
"SLC22A3","OK",NA,NA,-0.000735605702585837,"SLC22A3",NA
"FAM20C","OK",NA,NA,-0.000614307649018728,"FAM20C",NA
"CYP2W1","OK",NA,NA,-0.000622998566490956,"CYP2W1",NA
"MMD2","OK",NA,NA,-0.000537397155912288,"MMD2",NA
"RBAK.RBAKDN","OK",NA,NA,-0.000586474552636144,"RBAK.RBAKDN",NA
"ANKRD61","OK",NA,NA,-0.00101198037413626,"ANKRD61",NA
"NXPH1","OK",NA,NA,-0.000609714325796985,"NXPH1",NA
"AGR3","OK",NA,NA,-0.000486110010452738,"AGR3",NA
"PRPS1L1","OK",NA,NA,-0.000901009100803602,"PRPS1L1",NA
"TWIST1","OK",NA,NA,-0.000266789317959235,"TWIST1",NA
"AC073072.1","OK",NA,NA,-0.00062401483072413,"AC073072.1",NA
"HOXA2","OK",NA,NA,-0.000942753891674153,"HOXA2",NA
"HOXA4","OK",NA,NA,-0.000760035034095144,"HOXA4",NA
"HOXA13","OK",NA,NA,-0.000473840578945489,"HOXA13",NA
"TRIL","OK",NA,NA,-0.000639456656763082,"TRIL",NA
"GHRHR","OK",NA,NA,-0.000896354236436602,"GHRHR",NA
"CCDC129","OK",NA,NA,-0.000681517483718242,"CCDC129",NA
"RP11.111K18.1","OK",NA,NA,-0.000441116167033646,"RP11.111K18.1",NA
"MYL7","OK",NA,NA,-0.000876190373493977,"MYL7",NA
"RAMP3","OK",NA,NA,-0.000895285142960484,"RAMP3",NA
"VWC2","OK",NA,NA,-0.000681517483720358,"VWC2",NA
"POM121L12","OK",NA,NA,-0.000721116732535916,"POM121L12",NA
"VSTM2A","OK",NA,NA,-0.000713501478566785,"VSTM2A",NA
"RP11.15K19.2","OK",NA,NA,-0.000722572496636051,"RP11.15K19.2",NA
"ZNF479","OK",NA,NA,-0.000820388532573369,"ZNF479",NA
"ZNF735","OK",NA,NA,-0.000576654948988209,"ZNF735",NA
"ZNF679","OK",NA,NA,-0.000536659927548918,"ZNF679",NA
"CALN1","OK",NA,NA,-0.000681876611070465,"CALN1",NA
"ELN","OK",NA,NA,-0.000441116167033646,"ELN",NA
"CCL24","OK",NA,NA,-0.000358360573864206,"CCL24",NA
"C7orf62","OK",NA,NA,-0.00106352088479893,"C7orf62",NA
"PON3","OK",NA,NA,-0.000624373452330804,"PON3",NA
"ASB4","OK",NA,NA,-0.000546609016525875,"ASB4",NA
"OCM2","OK",NA,NA,-0.000521402347011044,"OCM2",NA
"ATP5J2.PTCD1","OK",NA,NA,-0.00100034485176282,"ATP5J2.PTCD1",NA
"GS1.259H13.13","OK",NA,NA,-0.000620169998276634,"GS1.259H13.13",NA
"EPO","OK",NA,NA,-0.000603605998939004,"EPO",NA
"WNT2","OK",NA,NA,-0.000558356385576523,"WNT2",NA
"TAS2R16","OK",NA,NA,-0.000901009100959097,"TAS2R16",NA
"SPAM1","OK",NA,NA,-0.000592835843042794,"SPAM1",NA
"TMEM229A","OK",NA,NA,-0.000681517483720358,"TMEM229A",NA
"C7orf77","OK",NA,NA,-0.000558356385624954,"C7orf77",NA
"PRRT4","OK",NA,NA,-0.0007466356253959,"PRRT4",NA
"AC010655.1","OK",NA,NA,-0.000989501246279865,"AC010655.1",NA
"FLNC","OK",NA,NA,-0.00051645998054559,"FLNC",NA
"CPA5","OK",NA,NA,-0.000597699571499844,"CPA5",NA
"TSGA13","OK",NA,NA,-0.000935799518159065,"TSGA13",NA
"ATP6V0A4","OK",NA,NA,-0.000812661552585152,"ATP6V0A4",NA
"KLRG2","OK",NA,NA,-0.000975850630560861,"KLRG2",NA
"PRSS58","OK",NA,NA,-0.000588797034565883,"PRSS58",NA
"PRSS1","OK",NA,NA,-0.000630870781204832,"PRSS1",NA
"OR9A2","OK",NA,NA,-0.000722019796519015,"OR9A2",NA
"CTAGE6","OK",NA,NA,-0.000886919639398662,"CTAGE6",NA
"C7orf33","OK",NA,NA,-0.000813883360550955,"C7orf33",NA
"RARRES2","OK",NA,NA,-0.000544211913881844,"RARRES2",NA
"IQCA1L","OK",NA,NA,-0.000614446101683985,"IQCA1L",NA
"HTR5A","OK",NA,NA,-0.00109881646285273,"HTR5A",NA
"VCX","OK",NA,NA,-0.000641199802209928,"VCX",NA
"CLDN34","OK",NA,NA,-0.000814108725288782,"CLDN34",NA
"FIGF","OK",NA,NA,-0.000559972956150844,"FIGF",NA
"RAI2","OK",NA,NA,-0.000588797034565883,"RAI2",NA
"PPEF1","OK",NA,NA,-0.000901009100959097,"PPEF1",NA
"MAGEB3","OK",NA,NA,-0.00071564275869909,"MAGEB3",NA
"NYX","OK",NA,NA,-0.000463346862911925,"NYX",NA
"MAOA","OK",NA,NA,-0.000754029559870432,"MAOA",NA
"DUSP21","OK",NA,NA,-0.000655947145830808,"DUSP21",NA
"SYN1","OK",NA,NA,-0.000557112039568502,"SYN1",NA
"GAGE13","OK",NA,NA,-0.00054405676841383,"GAGE13",NA
"PAGE1","OK",NA,NA,-0.000442771670755025,"PAGE1",NA
"SSX2","OK",NA,NA,-0.000783457235170504,"SSX2",NA
"PAGE2","OK",NA,NA,-0.000682178837604918,"PAGE2",NA
"MTRNR2L10","OK",NA,NA,-0.000467782366235809,"MTRNR2L10",NA
"PAGE3","OK",NA,NA,-0.00109974134856213,"PAGE3",NA
"SPIN2A","OK",NA,NA,-0.000631771222317355,"SPIN2A",NA
"VSIG4","OK",NA,NA,-0.000702008326090979,"VSIG4",NA
"DGAT2L6","OK",NA,NA,-0.000609031349907963,"DGAT2L6",NA
"P2RY4","OK",NA,NA,-0.000712952998382154,"P2RY4",NA
"TGIF2LX","OK",NA,NA,-0.00100411418617867,"TGIF2LX",NA
"PABPC5","OK",NA,NA,-0.000646661105009805,"PABPC5",NA
"FAM133A","OK",NA,NA,-0.000576654948988209,"FAM133A",NA
"ARL13A","OK",NA,NA,-0.000407073666835304,"ARL13A",NA
"NXF2","OK",NA,NA,-0.000582938702893684,"NXF2",NA
"TCEAL5","OK",NA,NA,-0.000868796439086931,"TCEAL5",NA
"H2BFWT","OK",NA,NA,-0.000463346862911925,"H2BFWT",NA
"IL1RAPL2","OK",NA,NA,-0.000798124537355559,"IL1RAPL2",NA
"LUZP4","OK",NA,NA,-0.000592835843047446,"LUZP4",NA
"ZCCHC12","OK",NA,NA,-0.000912609514406532,"ZCCHC12",NA
"APLN","OK",NA,NA,-0.000594481283514414,"APLN",NA
"HS6ST2","OK",NA,NA,-0.000938976686809918,"HS6ST2",NA
"SMIM10L2B","OK",NA,NA,-0.000566484438243942,"SMIM10L2B",NA
"CT45A1","OK",NA,NA,-0.000783457235170504,"CT45A1",NA
"ADGRG4","OK",NA,NA,-0.000943056120615448,"ADGRG4",NA
"BRS3","OK",NA,NA,-0.000675250063731354,"BRS3",NA
"CXorf66","OK",NA,NA,-0.000562531262234331,"CXorf66",NA
"CDR1","OK",NA,NA,-0.000622453771725671,"CDR1",NA
"SPANXA1","OK",NA,NA,-0.00082893122682812,"SPANXA1",NA
"SPANXD","OK",NA,NA,-0.000672290228719842,"SPANXD",NA
"HSFX2","OK",NA,NA,-0.00103658938842448,"HSFX2",NA
"MAGEA9","OK",NA,NA,-0.000743277964572331,"MAGEA9",NA
"GPR50","OK",NA,NA,-0.000669832140040438,"GPR50",NA
"PASD1","OK",NA,NA,-0.000625052469950735,"PASD1",NA
"PRRG3","OK",NA,NA,-0.00063700671477109,"PRRG3",NA
"MAGEA10","OK",NA,NA,-0.000424154116948095,"MAGEA10",NA
"GABRA3","OK",NA,NA,-0.000722019796495623,"GABRA3",NA
"ATP2B3","OK",NA,NA,-0.000557098844904847,"ATP2B3",NA
"DUSP9","OK",NA,NA,-0.000548173720707358,"DUSP9",NA
"CTAG1A","OK",NA,NA,-0.00067229022869679,"CTAG1A",NA
"H2AFB1","OK",NA,NA,-0.000911901711650257,"H2AFB1",NA
"CMC4","OK",NA,NA,-0.000722661097260596,"CMC4",NA
"F8A2","OK",NA,NA,-0.000892410811238635,"F8A2",NA
"XKR5","OK",NA,NA,-0.00036186130823501,"XKR5",NA
"DEFA1B","OK",NA,NA,-0.000731168393105502,"DEFA1B",NA
"DEFB103B","OK",NA,NA,-0.000833580661381699,"DEFB103B",NA
"DEFB105B","OK",NA,NA,-0.000628528022413803,"DEFB105B",NA
"DEFB4A","OK",NA,NA,-0.000556636152405346,"DEFB4A",NA
"USP17L7","OK",NA,NA,-0.000972032033205972,"USP17L7",NA
"SGCZ","OK",NA,NA,-0.000573084398993898,"SGCZ",NA
"FGF20","OK",NA,NA,-0.000820388532541045,"FGF20",NA
"FGL1","OK",NA,NA,-0.000839892119639811,"FGL1",NA
"LZTS1","OK",NA,NA,-0.000538706734017436,"LZTS1",NA
"FGF17","OK",NA,NA,-0.000816300318189233,"FGF17",NA
"LGI3","OK",NA,NA,-0.000683634240678959,"LGI3",NA
"NEFM","OK",NA,NA,-0.000722019796519015,"NEFM",NA
"EBF2","OK",NA,NA,-0.000592835843050767,"EBF2",NA
"CHRNB3","OK",NA,NA,-0.00091207006987989,"CHRNB3",NA
"SNAI2","OK",NA,NA,-0.000746635625360352,"SNAI2",NA
"FAM150A","OK",NA,NA,-0.000740211138850291,"FAM150A",NA
"BHLHE22","OK",NA,NA,-0.000677295205332427,"BHLHE22",NA
"C8orf46","OK",NA,NA,-0.000115658103230832,"C8orf46",NA
"RP11.463D19.2","OK",NA,NA,-0.000733572167028198,"RP11.463D19.2",NA
"PI15","OK",NA,NA,-0.00100433525424796,"PI15",NA
"SLC7A13","OK",NA,NA,-0.000802942028893162,"SLC7A13",NA
"SDC2","OK",NA,NA,-0.000488115423695886,"SDC2",NA
"DPYS","OK",NA,NA,-0.000467782366235809,"DPYS",NA
"RSPO2","OK",NA,NA,-0.000521402347011044,"RSPO2",NA
"NOV","OK",NA,NA,-0.000576654948988209,"NOV",NA
"HAS2","OK",NA,NA,-0.000674869286911563,"HAS2",NA
"WISP1","OK",NA,NA,-0.000544056768363482,"WISP1",NA
"KIFC2","OK",NA,NA,-0.000880474793981389,"KIFC2",NA
"GPT","OK",NA,NA,-0.00101198037410377,"GPT",NA
"LRRC24","OK",NA,NA,-0.000792745132439646,"LRRC24",NA
"DMRT3","OK",NA,NA,-0.000597699571499844,"DMRT3",NA
"IL33","OK",NA,NA,-0.000681876611067679,"IL33",NA
"TPD52L3","OK",NA,NA,-0.000692989509181703,"TPD52L3",NA
"IFNB1","OK",NA,NA,-0.000780991818454703,"IFNB1",NA
"IFNA10","OK",NA,NA,-0.000542902094047627,"IFNA10",NA
"IFNA16","OK",NA,NA,-0.000783457235170504,"IFNA16",NA
"IFNK","OK",NA,NA,-0.000813883360550955,"IFNK",NA
"TAF1L","OK",NA,NA,-0.000495625949604392,"TAF1L",NA
"AQP7","OK",NA,NA,-0.000431253587470266,"AQP7",NA
"PRSS3","OK",NA,NA,-0.000699030040455068,"PRSS3",NA
"OR13J1","OK",NA,NA,-0.000888883601013898,"OR13J1",NA
"RP11.613M10.9","OK",NA,NA,-0.000805598059109997,"RP11.613M10.9",NA
"PRKACG","OK",NA,NA,-0.000702008326088194,"PRKACG",NA
"C9orf57","OK",NA,NA,-0.000718742714252252,"C9orf57",NA
"GNA14","OK",NA,NA,-0.000941992467384212,"GNA14",NA
"SPATA31D3","OK",NA,NA,-0.000746635625360352,"SPATA31D3",NA
"SPATA31D1","OK",NA,NA,-0.000794825356367796,"SPATA31D1",NA
"ROR2","OK",NA,NA,-0.000490232231925889,"ROR2",NA
"HSD17B3","OK",NA,NA,-0.000745113880621759,"HSD17B3",NA
"CTSV","OK",NA,NA,-0.000622998566467389,"CTSV",NA
"PLPPR1","OK",NA,NA,-0.000592835843022348,"PLPPR1",NA
"OR13C5","OK",NA,NA,-0.000732420358693334,"OR13C5",NA
"OR13C9","OK",NA,NA,-0.000674869286911563,"OR13C9",NA
"ACTL7A","OK",NA,NA,-0.000874130372546782,"ACTL7A",NA
"MUSK","OK",NA,NA,-0.000539543818459033,"MUSK",NA
"OR2K2","OK",NA,NA,-0.000870034353960739,"OR2K2",NA
"DNAJC25.GNG10","OK",NA,NA,-0.000592835843013464,"DNAJC25.GNG10",NA
"TNC","OK",NA,NA,-0.000972032033205972,"TNC",NA
"LHX6","OK",NA,NA,-0.000850738509592293,"LHX6",NA
"OR1J4","OK",NA,NA,-0.000794825356367796,"OR1J4",NA
"OR1L8","OK",NA,NA,-0.00100686537727571,"OR1L8",NA
"OR1L1","OK",NA,NA,-0.000806887472588731,"OR1L1",NA
"OR1L3","OK",NA,NA,-0.00100686537727571,"OR1L3",NA
"OR1L4","OK",NA,NA,-0.000358360573864206,"OR1L4",NA
"AL162426.1","OK",NA,NA,-0.000681517483720358,"AL162426.1",NA
"PRRX2","OK",NA,NA,-0.000328932503750838,"PRRX2",NA
"CFAP77","OK",NA,NA,-0.00056648443826141,"CFAP77",NA
"LHX3","OK",NA,NA,-0.000773651863364535,"LHX3",NA
"LCNL1","OK",NA,NA,-0.00107789155135663,"LCNL1",NA
"ENTPD2","OK",NA,NA,-0.000876190373493977,"ENTPD2",NA
"NLRP6","OK",NA,NA,-0.00106357021819149,"NLRP6",NA
"CDHR5","OK",NA,NA,-0.000752443570144651,"CDHR5",NA
"DRD4","OK",NA,NA,-0.000714706267046112,"DRD4",NA
"KRTAP5.2","OK",NA,NA,-0.000691562272104086,"KRTAP5.2",NA
"KRTAP5.3","OK",NA,NA,-0.000490232232019703,"KRTAP5.3",NA
"KRTAP5.6","OK",NA,NA,-0.000869294775344368,"KRTAP5.6",NA
"SYT8","OK",NA,NA,-0.000847131190543114,"SYT8",NA
"OR52I2","OK",NA,NA,-0.000461835170731219,"OR52I2",NA
"OR52I1","OK",NA,NA,-0.00097657279070628,"OR52I1",NA
"OR51G2","OK",NA,NA,-0.000509137486412975,"OR51G2",NA
"OR51L1","OK",NA,NA,-0.000537397156020656,"OR51L1",NA
"OR51V1","OK",NA,NA,-0.000749885556459525,"OR51V1",NA
"OR51B4","OK",NA,NA,-0.000758476851836686,"OR51B4",NA
"OR51J1","OK",NA,NA,-0.000802145702393941,"OR51J1",NA
"OR56B1","OK",NA,NA,-0.00065527611974741,"OR56B1",NA
"OR52N5","OK",NA,NA,-0.000644202927053045,"OR52N5",NA
"OR56A5","OK",NA,NA,-0.000812113123909639,"OR56A5",NA
"OR52L1","OK",NA,NA,-0.0010407604710138,"OR52L1",NA
"C11orf42","OK",NA,NA,-0.000521402347011044,"C11orf42",NA
"CCKBR","OK",NA,NA,-0.000850738509592293,"CCKBR",NA
"OR2D2","OK",NA,NA,-0.000592835843086279,"OR2D2",NA
"OR5P3","OK",NA,NA,-0.000972032033205972,"OR5P3",NA
"RP11.140L24.4","OK",NA,NA,-0.000692747449516575,"RP11.140L24.4",NA
"MYOD1","OK",NA,NA,-0.000488560225487502,"MYOD1",NA
"PTPN5","OK",NA,NA,-0.000532891654125001,"PTPN5",NA
"MRGPRX1","OK",NA,NA,-0.000612924972317059,"MRGPRX1",NA
